"CAREF","CANO","CACOMP","CACURREF","CANAME","CAADD","CACUST","CAVATNUM","CANOVAT","CASALEREP","CASUPP","CAVATREQ","CALNGREF","CACNTRREF","CATRANS","CACUSTTYPE","CADUNS","CATAXID","CABSCC","CACREDCSTAT","CAINTSTAT","CAMPRTNAME","CAMPRTNACE","CAMEMPNUM","CAMPRTTURN","CACUSTSTAT","CAACTION"
"1471127","1471127","NLAAT","EUR","KERKELIJK BUREAU PROTEST. GEM.TE BUSSUM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","0","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471146","1471146","NLAAT","EUR","VOCKING BELASTINGADVISEURS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407650696","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471148","1471148","NLAAT","EUR","RUNNERSWORLD AART STIGTER UTRECHT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490219038","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471162","1471162","NLAAT","EUR","HERVORMDE GEMEENTE NIEUW-VENNEP / BURGERVEEN, VAN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491057806","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471163","1471163","NLAAT","EUR","SINT FRANCISCUS-STICHTING","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411510766","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471365","1471365","NLAAT","EUR","STERISETS INTERNATIONAL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489272407","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471366","1471366","NLAAT","EUR","BOUW- EN ADVIESBURO V. EMMERIK/V.D.WEIDE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386189070","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471382","1471382","NLAAT","EUR","SMIT THERMAL SOLUTIONS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491619658","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471388","1471388","NLAAT","EUR","CHRISTELIJKE MUZIEKVERENIGING DOOR VRIENDSCHAP STERK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411039527","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471389","1471389","NLAAT","EUR","MPS GEMEENTE TIEL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489686428","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471390","1471390","NLAAT","EUR","DE BESTE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404454618","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471392","1471392","NLAAT","EUR","CRANSSEN FISCAAL JURIDISCH ADVIESBUREAU","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416387942","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471402","1471402","NLAAT","EUR","EUROVET ANIMAL HEALTH B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409928991","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471408","1471408","NLAAT","EUR","GLOBAL TELECOM HOLDING S.A.E.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491620909","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471442","1471442","NLAAT","EUR","COPYCLUSTER BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490959002","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471444","1471444","NLAAT","EUR","MPS STICHTING VOLKSHUISVESTING ARNHEM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411649155","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471506","1471506","NLAAT","EUR","AKARTON B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416347128","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471607","1471607","NLAAT","EUR","AABLO EXPORT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489134722","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471625","1471625","NLAAT","EUR","JUMBO HARLINGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404745614","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471709","1471709","NLAAT","EUR","KPLUS ORGANISATIEADVIES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409190659","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471710","1471710","NLAAT","EUR","MIDTRONICS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403785756","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471728","1471728","NLAAT","EUR","MPS GEMEENTE STAPHORST","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386028091","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471731","1471731","NLAAT","EUR","AANN.BEDR. DE LANGEN EN VAN DEN BERG B.V","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409635224","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471733","1471733","NLAAT","EUR","BESTUURSDIENST OMMEN-HARDENBERG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490552011","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471734","1471734","NLAAT","EUR","MPS GEMEENTE ZWARTEWATERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490435186","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471825","1471825","NLAAT","EUR","AW GROEP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489863486","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471907","1471907","NLAAT","EUR","GOESSENS V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490169700","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471910","1471910","NLAAT","EUR","STORK GEARS & SERVICES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402178040","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471924","1471924","NLAAT","EUR","DE CREATIEVE COOPERATIE BEHEER BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490803917","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471968","1471968","NLAAT","EUR","DRUKKERIJ GOOS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405433848","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471982","1471982","NLAAT","EUR","JOANKNECHT & VAN ZELST B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410495386","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472067","1472067","NLAAT","EUR","TIMMERFABRIEK STAP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413438073","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472087","1472087","NLAAT","EUR","ATOS NEDERLAND B.V. RABO VASTGOEDGROEP","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419641725","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472102","1472102","NLAAT","EUR","STG NED ORG VAN ACC EN ACC KNT NOVAK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410088913","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472104","1472104","NLAAT","EUR","ONZE LIVRE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489929717","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472129","1472129","NLAAT","EUR","DO'S INTERIORS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406757919","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472142","1472142","NLAAT","EUR","AANNEMERSBEDRIJF GEBR. BLOMBERG V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413142589","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472143","1472143","NLAAT","EUR","BEST GOLF EN COUNTRY B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410495774","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472186","1472186","NLAAT","EUR","INTERNAT. TRANSPORTBEDR. VAN VLIET B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408367472","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472190","1472190","NLAAT","EUR","PACK-IT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408348308","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472191","1472191","NLAAT","EUR","KERKVOOGDIJ HERVORMDE GEMEENTE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","0","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472195","1472195","NLAAT","EUR","SCHEEPSTECHNISCHE DIENST GEBR. VAN ENKHUIZEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415157403","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472203","1472203","NLAAT","EUR","MPS ST VOOR VOORTGEZET ONDERWIJS KENNEMERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490264794","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472223","1472223","NLAAT","EUR","ST PROT CHR PO TE CAPELLE AD IJSSEL EN KRIMPEN AD IJSSEL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406918040","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472283","1472283","NLAAT","EUR","MENKEN ORLANDO BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403599777","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472314","1472314","NLAAT","EUR","XPO FACTORY B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489347272","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472320","1472320","NLAAT","EUR","VDW GROEP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403086903","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472329","1472329","NLAAT","EUR","TELEPLAN INTERNATIONAL N.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402860287","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472366","1472366","NLAAT","EUR","HEWLETT-PACKARD NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406924514","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472404","1472404","NLAAT","EUR","MPS MAASWAAL COLLEGE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489757075","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472406","1472406","NLAAT","EUR","MPS CITADEL COLLEGE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489757075","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472407","1472407","NLAAT","EUR","MPS DOMINUCUS COLLEGE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489757075","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472408","1472408","NLAAT","EUR","MPS STEDELIJK GYMNASIUM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489757075","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472409","1472409","NLAAT","EUR","MPS MONDIAL COLLEGE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489757075","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472410","1472410","NLAAT","EUR","OMEGADM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491050935","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472502","1472502","NLAAT","EUR","STICHTING OBS HELMOND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489899745","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472514","1472514","NLAAT","EUR","CABOT NORIT NEDERLAND AMERSFOORT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402501738","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472543","1472543","NLAAT","EUR","BONNEMAYER ARCHITECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407749308","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472547","1472547","NLAAT","EUR","MPS DAMEN GLOBAL BUSINESS SERVICES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491118077","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472616","1472616","NLAAT","EUR","STICHTING DEDICON","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405439949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472663","1472663","NLAAT","EUR","STEENHUIS BETON BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409311644","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472665","1472665","NLAAT","EUR","GFK RETAIL AND TECHNOLOGY BENELUX","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404798977","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472669","1472669","NLAAT","EUR","GEREFORMEERDE KERK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","0","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472689","1472689","NLAAT","EUR","ADDCOMM DIRECT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406266192","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472690","1472690","NLAAT","EUR","MPS !GO B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404109378","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472692","1472692","NLAAT","EUR","SNELDRUKKERIJ ZAANSPRINT V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402919208","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472693","1472693","NLAAT","EUR","MPS GEMEENTE GILZE EN RIJEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407254866","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472704","1472704","NLAAT","EUR","ST. SCHOLEN PAR. H. BERNADETTE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411588283","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472706","1472706","NLAAT","EUR","DONKERS BOUWKUNDIG TEKENBURO","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408202141","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472707","1472707","NLAAT","EUR","NL VW iDOMP SCANIA PRODUCTION ZWOLLE BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403289085","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472709","1472709","NLAAT","EUR","NL VW iDOMP SCANIA LOGISTICS NETHERLANDS BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490851640","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472710","1472710","NLAAT","EUR","NL VW iDOMP SCANIA PRODUCTION MEPPEL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412869331","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1472715","1472715","NLAAT","EUR","MPS GEMEENTE BAARLE-NASSAU","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412333721","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
